page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,third_party,3,38415,53344.47428740862,30798.44658961444,137914.33333333334
https://nbcnews.com/,news,cdn.doubleverify.com,ablation,listed,3,38368.333333333336,52911.94489274925,30548.725627175423,137914.33333333334
https://nist.gov/,reference,_AA,aa,page,2,-99,660.4377336282354,466.99999999999994,0
https://nist.gov/,reference,_AA,aa,third_party,2,-27.5,259.50818869546293,183.49999999999997,0
https://nist.gov/,reference,_AA,aa,listed,2,1,1.4142135623730951,1.0,0
https://nist.gov/,reference,js-agent.newrelic.com,ablation,page,3,-2335404.6666666665,4046713.6143473675,2336371.194576776,22848.666666666668
https://nist.gov/,reference,js-agent.newrelic.com,ablation,third_party,3,-2335319.3333333335,4046111.9716520864,2336023.8360046996,22848.666666666668
https://nist.gov/,reference,js-agent.newrelic.com,ablation,listed,3,803.6666666666666,482.08747477333753,278.33333333333337,22848.666666666668
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,page,3,-1490200,2582442.7303924863,1490974.0055588942,10495
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,third_party,3,-1490238.3333333333,2582099.5415576706,1490775.8653927306,10495
https://nist.gov/,reference,static.cloudflareinsights.com,ablation,listed,3,278.3333333333333,482.08747477333753,278.33333333333337,10495
https://nist.gov/,reference,region1.google-analytics.com,ablation,page,3,1491131,2582143.080158805,1490801.0024158156,1391.6666666666667
https://nist.gov/,reference,region1.google-analytics.com,ablation,third_party,3,1490779.3333333333,2581598.923589862,1490486.833474255,1391.6666666666667
https://nist.gov/,reference,region1.google-analytics.com,ablation,listed,3,-0.3333333333333333,0.5773502691896257,0.3333333333333333,1391.6666666666667
https://no-ip.com/,infrastructure,_AA,aa,page,2,-248.5,34.64823227814083,24.5,0
https://no-ip.com/,infrastructure,_AA,aa,third_party,2,-73,213.54624791833734,150.99999999999997,0
https://no-ip.com/,infrastructure,_AA,aa,listed,2,-75.5,219.9102089490163,155.5,0
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,page,3,143504.66666666666,122077.22289736662,70481.31750171656,215114
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,third_party,3,143504.66666666666,122077.22289736662,70481.31750171656,215114
https://no-ip.com/,infrastructure,us-assets.i.posthog.com,ablation,listed,3,10350.666666666666,12012.061535528917,6935.16696105997,215114
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,page,3,193899,12426.892652630424,7174.669818186759,43833
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,third_party,3,194133,12629.537877531386,7291.667093333321,43833
https://no-ip.com/,infrastructure,js-na2.hs-analytics.net,ablation,listed,3,-7073.333333333333,12629.101010496881,7291.414868033349,43833
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,page,3,-6611.333333333333,12475.34565987385,7202.644174961797,27932.666666666668
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,third_party,3,-6728.333333333333,12378.658502977345,7146.82181890042,27932.666666666668
https://no-ip.com/,infrastructure,www.googleadservices.com,ablation,listed,3,-6732.333333333333,12357.41013859026,7134.554070001697,27932.666666666668
https://scribd.com/,social,_AA,aa,page,2,-1203,947.5230867899737,670.0,0
https://scribd.com/,social,_AA,aa,third_party,2,-1196,933.3809511662428,660.0,0
https://scribd.com/,social,_AA,aa,listed,2,-928,1312.3901858822321,927.9999999999999,0
https://scribd.com/,social,cmp.osano.com,ablation,page,3,-56192.666666666664,3517.616569970828,2030.8968735785459,98349
https://scribd.com/,social,cmp.osano.com,ablation,third_party,3,-56180.333333333336,3511.9832478719673,2027.6444735483367,98349
https://scribd.com/,social,cmp.osano.com,ablation,listed,3,-56140.666666666664,2460.329314001143,1420.4717917336873,98349
https://scribd.com/,social,m.stripe.network,ablation,page,3,2131.6666666666665,5541.984873069696,3199.666458311623,16748.666666666668
https://scribd.com/,social,m.stripe.network,ablation,third_party,3,2136.3333333333335,5540.000752105845,3198.520925539039,16748.666666666668
https://scribd.com/,social,m.stripe.network,ablation,listed,3,2962.3333333333335,3866.778288618748,2232.485485830635,16748.666666666668
https://scribd.com/,social,region1.google-analytics.com,ablation,page,3,-9571,14015.120085108083,8091.633353862083,4532
https://scribd.com/,social,region1.google-analytics.com,ablation,third_party,3,-9569.333333333334,14024.409054692227,8096.996342951983,4532
https://scribd.com/,social,region1.google-analytics.com,ablation,listed,3,-1224.3333333333333,1909.7982441434312,1102.6225303540848,4532
https://ted.com/,entertainment,_AA,aa,page,2,-303.5,2697.6123702266786,1907.4999999999998,0
https://ted.com/,entertainment,_AA,aa,third_party,2,-102,181.01933598375618,128.0,0
https://ted.com/,entertainment,_AA,aa,listed,2,-140.5,58.68986283848344,41.49999999999999,0
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,page,3,11899.333333333334,2458.6714569729183,1419.5146275321638,256003.66666666666
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,third_party,3,10396.666666666666,1115.0714476361295,643.7868004583851,256003.66666666666
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,listed,3,-406,814.617087962191,470.3193950214401,256003.66666666666
https://ted.com/,entertainment,api.sail-personalize.com,ablation,page,3,102113,3541.40607668762,2044.631751685374,104878.66666666667
https://ted.com/,entertainment,api.sail-personalize.com,ablation,third_party,3,-150.66666666666666,298.4833887058597,172.3294648179598,104878.66666666667
https://ted.com/,entertainment,api.sail-personalize.com,ablation,listed,3,-410,105.01428474260061,60.63002556489648,104878.66666666667
https://ted.com/,entertainment,cmp.osano.com,ablation,page,3,-635856.6666666666,37465.76496394186,21630.869487327083,105806
https://ted.com/,entertainment,cmp.osano.com,ablation,third_party,3,-633898.3333333334,35895.61082268044,20724.3405712006,105806
https://ted.com/,entertainment,cmp.osano.com,ablation,listed,3,-631234.6666666666,36955.40596899638,21336.213584211964,105806
https://uol.com.br/,news,_AA,aa,page,2,-180770,233599.79623278783,165179.99999999997,0
https://uol.com.br/,news,_AA,aa,third_party,2,1042.5,29427.66291264055,20808.5,0
https://uol.com.br/,news,_AA,aa,listed,2,10691.5,14760.85405726918,10437.5,0
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,page,3,1950745.6666666667,1083341.7306004295,625467.639786513,256420.33333333334
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,third_party,3,623028.6666666666,907433.5386761575,523906.99782637425,256420.33333333334
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,listed,3,90160.66666666667,113192.72459099715,65351.850012919385,256420.33333333334
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,page,3,825996.3333333334,2889673.1073968094,1668353.5464255703,150233
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,third_party,3,-257909,541711.0365951575,312757.0128012054,150233
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,listed,3,-1562.6666666666667,98283.06662560612,56743.75497307562,150233
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,page,3,612520,331040.5301454793,191126.3391921689,65850
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,third_party,3,-274643.3333333333,476722.6072532467,275235.92562644224,65850
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,listed,3,-27030,47801.895788765534,27598.43740141822,65850
