page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://scribd.com/,social,pagead2.googlesyndication.com,ablation,listed,2,510.5,695.0859659063763,491.5,2216
https://scribd.com/,social,browser-intake-datadoghq.com,ablation,page,2,-2259.5,2325.6742033225546,1644.4999999999998,0
https://scribd.com/,social,browser-intake-datadoghq.com,ablation,third_party,2,-2000.5,1932.5228329828344,1366.5,0
https://scribd.com/,social,browser-intake-datadoghq.com,ablation,listed,2,-1434,2030.8106755677645,1436.0,0
https://scribd.com/,social,_JOINT,joint,page,2,-3641,301.22748878546923,212.99999999999997,7676
https://scribd.com/,social,_JOINT,joint,third_party,2,-4199,305.47012947258855,216.0,7676
https://scribd.com/,social,_JOINT,joint,listed,2,0,0.0,0.0,7676
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,page,2,10552,3075.914498161482,2175.0,256837.5
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,third_party,2,11553.5,1935.3512601075806,1368.5,256837.5
https://ted.com/,entertainment,securepubads.g.doubleclick.net,ablation,listed,2,958.5,1569.069947452949,1109.5,256837.5
https://ted.com/,entertainment,api.sail-personalize.com,ablation,page,2,103591,991.3637072235397,701.0,104757.5
https://ted.com/,entertainment,api.sail-personalize.com,ablation,third_party,2,770,2655.8930701366726,1878.0,104757.5
https://ted.com/,entertainment,api.sail-personalize.com,ablation,listed,2,1465,1391.5861453751256,984.0,104757.5
https://ted.com/,entertainment,ak.sail-horizon.com,ablation,page,2,5562.5,1583.2120830766798,1119.4999999999998,49635
https://ted.com/,entertainment,ak.sail-horizon.com,ablation,third_party,2,7512,485.0752518939716,343.0,49635
https://ted.com/,entertainment,ak.sail-horizon.com,ablation,listed,2,6452.5,781.352993211135,552.4999999999999,49635
https://ted.com/,entertainment,_JOINT,joint,page,2,113522.5,89.80256121069154,63.49999999999999,410860.5
https://ted.com/,entertainment,_JOINT,joint,third_party,2,11821.5,70.0035713374682,49.49999999999999,410860.5
https://ted.com/,entertainment,_JOINT,joint,listed,2,908,2.8284271247461903,2.0,410860.5
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,page,2,274682.5,1011627.2662520026,715328.5,256523.5
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,third_party,2,100464.5,5436.944040543364,3844.5,256523.5
https://uol.com.br/,news,securepubads.g.doubleclick.net,ablation,listed,2,26024.5,5059.349019389748,3577.5,256523.5
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,page,2,-316864.5,439029.1654098848,310440.5,150233
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,third_party,2,65195.5,857.7205255792821,606.5,150233
https://uol.com.br/,news,4b91477e-f67b-4d81-86db-a9742bd41e9c.edge.permutive.app,ablation,listed,2,65139.5,861.9631662664015,609.5,150233
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,page,2,395948.5,1138565.6613970492,805087.5,98824
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,third_party,2,455,9200.873436799357,6506.0,98824
https://uol.com.br/,news,c.amazon-adsystem.com,ablation,listed,2,3721.5,4479.521458816778,3167.4999999999995,98824
https://uol.com.br/,news,_JOINT,joint,page,2,-1444563.5,261123.9276904742,184642.5,505808
https://uol.com.br/,news,_JOINT,joint,third_party,2,165795.5,1338.5531367861345,946.4999999999999,505808
https://uol.com.br/,news,_JOINT,joint,listed,2,91729,1384.51507756326,979.0,505808
